"統計名：","令和７年国勢調査 速報集計 人口速報集計　（男女別人口及び世帯総数）"
"表番号：","1-2"
"表題：","2020年（令和２年）の人口（組替）、世帯数、2020年（令和２年）の世帯数（組替）、5年間の人口増減数、5年間の人口増減率、5年間の世帯増減数、5年間の世帯増減率、人口性比、面積（参考）及び人口密度－全国、都道府県、市区町村"
"実施年月：","2025年","10月"
"市区町村時点（年月日）：","-"

"***","当該数値がないもの"
"-","当該数値がないもの"

"","","","","","","/表章事項 コード","2025_03","2025_13","2025_15","2025_34","2025_35","2025_36","2025_37","2025_46","2025_47","2025_48"
"","","","","","","/表章事項 補助コード","-","-","-","-","-","-","-","-","-","-"
"時間軸（年次） コード","時間軸（年次） 補助コード","時間軸（年次）","全国、都道府県、市区町村 コード","全国、都道府県、市区町村 補助コード","全国、都道府県、市区町村","/表章事項","2020年（令和2年）の人口（組替）【人】","世帯数【世帯】","2020年（令和2年）の世帯数（組替）【世帯】","5年間の人口増減数【人】","5年間の人口増減率【％】","5年間の世帯増減数【世帯】","5年間の世帯増減率【％】","人口性比","面積（参考）【km2】","人口密度【1km2当たり】"
"2025000000","","2025年","30209","","岩出市","","53,967","23,202","21,999","-488","-0.90426","1,203","5.46843","91.72223","38.51","1,388.7"
"2025000000","","2025年","30304","","紀美野町","","8,256","3,206","3,474","-1,021","-12.36676","-268","-7.71445","85.75096","128.34","56.4"
"2025000000","","2025年","30341","","かつらぎ町","","15,967","6,095","6,223","-1,395","-8.73677","-128","-2.05689","87.66259","151.69","96.1"
"2025000000","","2025年","30343","","九度山町","","3,856","1,387","1,528","-412","-10.68465","-141","-9.22775","81.83738","44.15","78.0"
"2025000000","","2025年","30344","","高野町","","2,970","1,367","1,408","-381","-12.82828","-41","-2.91193","104.82595","137.03","18.9"
"2025000000","","2025年","30361","","湯浅町","","11,122","4,361","4,599","-1,090","-9.80040","-238","-5.17504","86.12245","20.80","482.3"
"2025000000","","2025年","30362","","広川町","","6,781","2,449","2,481","-686","-10.11650","-32","-1.28980","89.58009","65.35","93.3"
"2025000000","","2025年","30366","","有田川町","","25,258","9,513","9,506","-1,439","-5.69720","7","0.07364","89.20486","351.84","67.7"
"2025000000","","2025年","30381","","美浜町","","6,867","2,685","2,863","-827","-12.04310","-178","-6.21725","86.99690","12.77","473.0"
"2025000000","","2025年","30382","","日高町","","7,673","2,996","2,896","3","0.03910","100","3.45304","90.23544","46.21","166.1"
"2025000000","","2025年","30383","","由良町","","5,364","2,075","2,261","-728","-13.57196","-186","-8.22645","99.22647","30.93","149.9"
"2025000000","","2025年","30390","","印南町","","7,720","2,890","2,993","-793","-10.27202","-103","-3.44136","89.41756","113.62","61.0"
"2025000000","","2025年","30391","","みなべ町","","11,818","4,225","4,277","-1,120","-9.47707","-52","-1.21581","90.72919","120.28","88.9"
"2025000000","","2025年","30392","","日高川町","","9,219","3,458","3,592","-864","-9.37195","-134","-3.73051","92.28999","331.59","25.2"
"2025000000","","2025年","30401","","白浜町","","20,262","8,953","9,382","-1,814","-8.95272","-429","-4.57259","86.94771","200.99","91.8"
"2025000000","","2025年","30404","","上富田町","","15,236","6,640","6,368","-145","-0.95169","272","4.27136","90.20671","57.37","263.0"
"2025000000","","2025年","30406","","すさみ町","","3,685","1,647","1,790","-475","-12.89009","-143","-7.98883","91.87089","174.45","18.4"
"2025000000","","2025年","30421","","那智勝浦町","","14,137","6,398","6,795","-1,413","-9.99505","-397","-5.84253","87.47606","183.30","69.4"
"2025000000","","2025年","30422","","太地町","","2,791","1,297","1,315","-104","-3.72626","-18","-1.36882","81.43147","5.81","462.5"
"2025000000","","2025年","30424","","古座川町","","2,480","1,127","1,248","-313","-12.62097","-121","-9.69551","86.48881","294.23","7.4"
"2025000000","","2025年","30427","","北山村","","404","193","223","-48","-11.88119","-30","-13.45291","87.36842","48.20","7.4"
"2025000000","","2025年","30428","","串本町","","14,959","6,577","7,398","-2,207","-14.75366","-821","-11.09759","92.51208","135.67","94.0"
"2025000000","","2025年","31000","","鳥取県","","553,407","220,185","219,742","-29,675","-5.36224","443","0.20160","91.70910","3,507.05","149.3"
"2025000000","","2025年","31201","","鳥取市","","188,465","77,401","77,029","-9,099","-4.82795","372","0.48293","94.31883","765.31","234.4"
"2025000000","","2025年","31202","","米子市","","147,317","63,322","62,134","-4,071","-2.76343","1,188","1.91200","90.15545","132.42","1,081.8"
"2025000000","","2025年","31203","","倉吉市","","46,485","18,182","18,309","-3,234","-6.95708","-127","-0.69365","89.23259","272.06","159.0"
"2025000000","","2025年","31204","","境港市","","32,740","13,290","13,128","-1,681","-5.13439","162","1.23400","91.23822","29.11","1,067.0"
"2025000000","","2025年","31302","","岩美町","","10,799","3,961","3,926","-686","-6.35244","35","0.89149","92.00684","122.31","82.7"
"2025000000","","2025年","31325","","若桜町","","2,864","1,040","1,182","-527","-18.40084","-142","-12.01354","90.30945","199.18","11.7"
"2025000000","","2025年","31328","","智頭町","","6,427","2,221","2,400","-772","-12.01183","-179","-7.45833","86.01974","224.70","25.2"
"2025000000","","2025年","31329","","八頭町","","15,937","5,223","5,326","-1,435","-9.00420","-103","-1.93391","91.64795","206.71","70.2"
"2025000000","","2025年","31364","","三朝町","","6,060","2,121","2,230","-714","-11.78218","-109","-4.88789","93.97678","233.52","22.9"
"2025000000","","2025年","31370","","湯梨浜町","","16,055","5,709","5,682","-625","-3.89287","27","0.47518","91.58182","77.93","198.0"
"2025000000","","2025年","31371","","琴浦町","","16,365","5,637","5,769","-1,594","-9.74030","-132","-2.28809","89.63923","139.97","105.5"
"2025000000","","2025年","31372","","北栄町","","14,228","4,998","4,987","-754","-5.29941","11","0.22057","92.54073","56.94","236.6"
"2025000000","","2025年","31384","","日吉津村","","3,501","1,294","1,243","-11","-0.31420","51","4.10298","88.85281","4.20","831.0"
"2025000000","","2025年","31386","","大山町","","15,370","5,064","5,247","-1,434","-9.32986","-183","-3.48771","90.74733","189.75","73.4"
"2025000000","","2025年","31389","","南部町","","10,323","3,559","3,548","-774","-7.49782","11","0.31003","90.98000","114.03","83.7"
"2025000000","","2025年","31390","","伯耆町","","10,696","3,560","3,648","-935","-8.74159","-88","-2.41228","90.98024","139.44","70.0"
"2025000000","","2025年","31401","","日南町","","4,196","1,614","1,791","-608","-14.48999","-177","-9.88275","92.17997","340.96","10.5"
"2025000000","","2025年","31402","","日野町","","2,907","1,096","1,210","-413","-14.20709","-114","-9.42149","83.78777","133.98","18.6"
"2025000000","","2025年","31403","","江府町","","2,672","893","953","-308","-11.52695","-60","-6.29591","86.14173","124.52","19.0"
"2025000000","","2025年","32000","","島根県","","671,126","267,035","269,892","-41,666","-6.20837","-2,857","-1.05857","93.49425","6,707.79","93.8"
"2025000000","","2025年","32201","","松江市","","203,616","85,220","85,593","-10,030","-4.92594","-373","-0.43578","93.77784","572.96","337.9"
"2025000000","","2025年","32202","","浜田市","","54,592","22,574","24,370","-5,716","-10.47040","-1,796","-7.36972","96.64454","690.64","70.8"
"2025000000","","2025年","32203","","出雲市","","172,775","67,334","64,408","-3,236","-1.87296","2,926","4.54291","93.67253","624.32","271.6"
"2025000000","","2025年","32204","","益田市","","45,003","18,424","18,870","-3,514","-7.80837","-446","-2.36354","90.46504","733.19","56.6"
"2025000000","","2025年","32205","","大田市","","32,846","12,802","13,343","-3,031","-9.22791","-541","-4.05456","93.07732","435.34","68.5"
"2025000000","","2025年","32206","","安来市","","37,062","12,598","12,835","-3,495","-9.43014","-237","-1.84651","92.10782","420.93","79.7"
"2025000000","","2025年","32207","","江津市","","22,959","9,432","9,953","-2,539","-11.05884","-521","-5.23460","89.95349","268.24","76.1"
"2025000000","","2025年","32209","","雲南市","","36,007","12,125","12,432","-3,277","-9.10101","-307","-2.46943","93.35972","553.18","59.2"
"2025000000","","2025年","32343","","奥出雲町","","11,849","4,129","4,356","-1,498","-12.64242","-227","-5.21120","92.18344","368.01","28.1"
"2025000000","","2025年","32386","","飯南町","","4,577","1,689","1,769","-450","-9.83177","-80","-4.52233","91.15331","242.88","17.0"
"2025000000","","2025年","32441","","川本町","","3,248","1,307","1,407","-295","-9.08251","-100","-7.10732","90.76227","106.43","27.7"
"2025000000","","2025年","32448","","美郷町","","4,355","1,690","1,844","-584","-13.40987","-154","-8.35141","95.18634","282.92","13.3"
"2025000000","","2025年","32449","","邑南町","","10,163","3,754","3,994","-1,028","-10.11512","-240","-6.00901","93.29242","419.29","21.8"
"2025000000","","2025年","32501","","津和野町","","6,875","2,801","3,090","-775","-11.27273","-289","-9.35275","88.91298","307.03","19.9"
"2025000000","","2025年","32505","","吉賀町","","6,077","2,547","2,833","-776","-12.76946","-286","-10.09531","94.88971","336.50","15.8"
"2025000000","","2025年","32525","","海士町","","2,267","1,271","1,068","80","3.52889","203","19.00749","92.21949","33.44","70.2"
"2025000000","","2025年","32526","","西ノ島町","","2,788","1,329","1,415","-387","-13.88092","-86","-6.07774","101.42617","55.97","42.9"
"2025000000","","2025年","32527","","知夫村","","634","321","350","-59","-9.30599","-29","-8.28571","109.09091","13.70","42.0"
"2025000000","","2025年","32528","","隠岐の島町","","13,433","5,688","5,962","-1,056","-7.86124","-274","-4.59577","97.90534","242.83","51.0"
"2025000000","","2025年","33000","","岡山県","","1,888,432","806,170","801,409","-79,768","-4.22403","4,761","0.59408","92.42539","7,114.44","254.2"
"2025000000","","2025年","33100","","岡山市","","724,691","334,408","327,620","-16,775","-2.31478","6,788","2.07191","92.49088","789.95","896.2"
"2025000000","","2025年","33101","","岡山市北区","","314,523","159,628","155,323","-3,331","-1.05906","4,305","2.77164","95.22465","450.70","690.5"
"2025000000","","2025年","33102","","岡山市中区","","149,232","66,159","65,547","-3,906","-2.61740","612","0.93368","88.55630","51.24","2,836.2"
"2025000000","","2025年","33103","","岡山市東区","","93,108","37,705","37,471","-4,457","-4.78691","234","0.62448","90.03022","160.53","552.2"
"2025000000","","2025年","33104","","岡山市南区","","167,828","70,916","69,279","-5,081","-3.02750","1,637","2.36291","92.28143","127.48","1,276.6"
"2025000000","","2025年","33202","","倉敷市","","474,592","202,936","199,082","-12,457","-2.62478","3,854","1.93589","92.30305","356.07","1,297.9"
"2025000000","","2025年","33203","","津山市","","99,937","40,242","41,213","-7,326","-7.33062","-971","-2.35605","92.37049","506.33","182.9"
"2025000000","","2025年","33204","","玉野市","","56,531","23,426","24,090","-4,556","-8.05929","-664","-2.75633","93.59705","103.44","502.5"
"2025000000","","2025年","33205","","笠岡市","","46,088","17,537","18,466","-4,684","-10.16317","-929","-5.03087","90.45078","136.07","304.3"
"2025000000","","2025年","33207","","井原市","","38,384","14,351","14,732","-3,046","-7.93560","-381","-2.58621","90.99557","243.54","145.1"
"2025000000","","2025年","33208","","総社市","","69,030","27,949","27,110","-308","-0.44618","839","3.09480","93.41420","211.90","324.3"
"2025000000","","2025年","33209","","高梁市","","29,072","11,833","12,886","-3,472","-11.94276","-1,053","-8.17166","95.65882","546.99","46.8"
"2025000000","","2025年","33210","","新見市","","28,079","10,804","11,324","-3,179","-11.32163","-520","-4.59202","90.55636","793.29","31.4"
"2025000000","","2025年","33211","","備前市","","32,320","12,756","13,486","-3,701","-11.45111","-730","-5.41302","92.24155","258.13","110.9"
"2025000000","","2025年","33212","","瀬戸内市","","36,048","14,056","14,068","-1,380","-3.82823","-12","-0.08530","92.79279","125.46","276.3"
"2025000000","","2025年","33213","","赤磐市","","42,661","16,478","16,439","-1,713","-4.01538","39","0.23724","91.32791","209.36","195.6"
"2025000000","","2025年","33214","","真庭市","","42,725","15,443","15,845","-4,243","-9.93095","-402","-2.53708","92.53515","828.53","46.4"
"2025000000","","2025年","33215","","美作市","","25,939","10,096","10,793","-2,758","-10.63264","-697","-6.45789","92.67725","429.29","54.0"
"2025000000","","2025年","33216","","浅口市","","32,772","12,677","12,615","-2,474","-7.54913","62","0.49148","92.61284","66.46","455.9"
"2025000000","","2025年","33346","","和気町","","13,623","5,174","5,296","-1,287","-9.44726","-122","-2.30363","91.61230","144.21","85.5"
"2025000000","","2025年","33423","","早島町","","12,368","4,886","4,522","213","1.72219","364","8.04954","92.04702","7.62","1,651.0"
"2025000000","","2025年","33445","","里庄町","","10,950","4,127","4,138","-515","-4.70320","-11","-0.26583","92.42117","12.23","853.2"
"2025000000","","2025年","33461","","矢掛町","","13,414","4,959","5,000","-1,058","-7.88728","-41","-0.82000","92.79139","90.62","136.3"
"2025000000","","2025年","33586","","新庄村","","813","346","331","-102","-12.54613","15","4.53172","96.95291","67.11","10.6"
"2025000000","","2025年","33606","","鏡野町","","12,062","4,527","4,643","-931","-7.71845","-116","-2.49838","93.91986","419.68","26.5"
"2025000000","","2025年","33622","","勝央町","","10,888","4,169","4,089","-500","-4.59221","80","1.95647","91.73127","54.05","192.2"
"2025000000","","2025年","33623","","奈義町","","5,578","1,910","1,942","-478","-8.56938","-32","-1.64779","95.02868","69.52","73.4"
"2025000000","","2025年","33643","","西粟倉村","","1,398","548","575","-153","-10.94421","-27","-4.69565","92.72446","57.97","21.5"
"2025000000","","2025年","33663","","久米南町","","4,530","1,691","1,793","-488","-10.77263","-102","-5.68879","89.58724","78.65","51.4"
"2025000000","","2025年","33666","","美咲町","","13,053","4,720","5,028","-1,424","-10.90937","-308","-6.12570","91.99274","232.17","50.1"
"2025000000","","2025年","33681","","吉備中央町","","10,886","4,121","4,283","-973","-8.93809","-162","-3.78240","93.38666","268.78","36.9"
"2025000000","","2025年","34000","","広島県","","2,799,702","1,244,311","1,243,527","-116,303","-4.15412","784","0.06305","94.13086","8,478.16","316.5"
"2025000000","","2025年","34100","","広島市","","1,200,754","562,105","555,123","-28,331","-2.35943","6,982","1.25774","92.78992","906.69","1,293.1"
"2025000000","","2025年","34101","","広島市中区","","142,699","85,425","81,602","1,568","1.09882","3,823","4.68493","89.25226","15.32","9,416.9"
"2025000000","","2025年","34102","","広島市東区","","119,353","53,099","53,056","-4,005","-3.35559","43","0.08105","91.17925","39.42","2,926.1"
"2025000000","","2025年","34103","","広島市南区","","145,805","73,442","72,206","-2,169","-1.48760","1,236","1.71177","95.32480","26.46","5,428.4"
"2025000000","","2025年","34104","","広島市西区","","190,232","93,034","93,866","-5,321","-2.79711","-832","-0.88637","92.83256","35.61","5,192.7"
"2025000000","","2025年","34105","","広島市安佐南区","","247,020","109,193","106,284","-3,226","-1.30597","2,909","2.73701","93.94600","117.03","2,083.2"
"2025000000","","2025年","34106","","広島市安佐北区","","138,979","56,177","57,775","-8,682","-6.24699","-1,598","-2.76590","89.51188","353.33","368.8"
"2025000000","","2025年","34107","","広島市安芸区","","77,103","31,240","31,483","-4,712","-6.11131","-243","-0.77185","97.82745","94.08","769.5"
"2025000000","","2025年","34108","","広島市佐伯区","","139,563","60,495","58,851","-1,784","-1.27828","1,644","2.79350","93.80380","225.43","611.2"
"2025000000","","2025年","34202","","呉市","","214,592","88,409","94,483","-22,939","-10.68959","-6,074","-6.42867","94.05541","352.04","544.4"
"2025000000","","2025年","34203","","竹原市","","23,993","10,274","10,682","-2,237","-9.32355","-408","-3.81951","91.14391","118.23","184.0"
"2025000000","","2025年","34204","","三原市","","90,573","38,626","39,091","-6,660","-7.35318","-465","-1.18953","92.24055","471.51","178.0"
"2025000000","","2025年","34205","","尾道市","","131,170","55,397","57,519","-10,824","-8.25189","-2,122","-3.68922","95.25594","284.89","422.4"
"2025000000","","2025年","34207","","福山市","","460,930","192,693","193,371","-20,936","-4.54212","-678","-0.35062","94.53869","517.72","849.9"
"2025000000","","2025年","34208","","府中市","","37,655","14,246","15,030","-4,308","-11.44071","-784","-5.21623","92.62361","195.75","170.4"
"2025000000","","2025年","34209","","三次市","","50,681","20,643","21,377","-4,094","-8.07798","-734","-3.43360","93.21085","778.18","59.9"
"2025000000","","2025年","34210","","庄原市","","33,633","12,830","13,794","-4,035","-11.99715","-964","-6.98855","91.61002","1,246.49","23.7"
"2025000000","","2025年","34211","","大竹市","","26,319","11,298","11,591","-1,667","-6.33383","-293","-2.52782","95.07795","78.66","313.4"
"2025000000","","2025年","34212","","東広島市","","196,608","96,420","90,158","1,888","0.96029","6,262","6.94558","103.48964","635.15","312.5"
"2025000000","","2025年","34213","","廿日市市","","114,173","48,183","47,821","-2,220","-1.94442","362","0.75699","91.25822","489.49","228.7"
"2025000000","","2025年","34214","","安芸高田市","","26,448","11,089","11,060","-1,693","-6.40124","29","0.26221","91.88435","537.71","46.0"
"2025000000","","2025年","34215","","江田島市","","21,930","9,571","10,141","-2,186","-9.96808","-570","-5.62075","102.60646","100.65","196.2"
"2025000000","","2025年","34302","","府中町","","51,155","22,356","21,615","58","0.11338","741","3.42817","94.68182","10.41","4,919.6"
"2025000000","","2025年","34304","","海田町","","29,636","13,539","12,891","412","1.39020","648","5.02676","97.02315","13.79","2,179.0"
"2025000000","","2025年","34307","","熊野町","","22,834","9,681","9,422","-389","-1.70360","259","2.74889","92.29781","33.76","664.8"
"2025000000","","2025年","34309","","坂町","","12,582","5,185","5,232","-552","-4.38722","-47","-0.89832","90.83122","15.69","766.7"
"2025000000","","2025年","34368","","安芸太田町","","5,740","2,437","2,588","-689","-12.00348","-151","-5.83462","89.17603","341.89","14.8"
"2025000000","","2025年","34369","","北広島町","","17,763","7,049","7,677","-1,829","-10.29668","-628","-8.18028","99.37437","646.20","24.7"
"2025000000","","2025年","34431","","大崎上島町","","7,158","3,242","3,437","-584","-8.15870","-195","-5.67355","108.69841","43.11","152.5"
"2025000000","","2025年","34462","","世羅町","","15,125","5,902","6,085","-1,504","-9.94380","-183","-3.00740","90.18431","278.14","49.0"
"2025000000","","2025年","34545","","神石高原町","","8,250","3,136","3,339","-984","-11.92727","-203","-6.07966","92.01903","381.98","19.0"
"2025000000","","2025年","35000","","山口県","","1,342,059","587,131","598,824","-78,053","-5.81591","-11,693","-1.95266","90.83513","6,112.90","206.8"
"2025000000","","2025年","35201","","下関市","","255,051","112,300","115,817","-17,159","-6.72767","-3,517","-3.03669","87.26050","716.26","332.1"
"2025000000","","2025年","35202","","宇部市","","162,570","69,966","72,595","-9,759","-6.00295","-2,629","-3.62146","91.38695","287.05","532.3"
"2025000000","","2025年","35203","","山口市","","193,966","89,957","87,094","-3,528","-1.81888","2,863","3.28725","91.95251","1,023.18","186.1"
"2025000000","","2025年","35204","","萩市","","44,626","19,326","20,432","-4,840","-10.84570","-1,106","-5.41308","85.81169","698.50","57.0"
"2025000000","","2025年","35206","","防府市","","113,979","48,795","48,858","-4,256","-3.73402","-63","-0.12895","94.38923","189.34","579.5"
"2025000000","","2025年","35207","","下松市","","55,887","24,980","24,718","-835","-1.49409","262","1.05996","96.44590","89.34","616.2"
"2025000000","","2025年","35208","","岩国市","","129,125","56,256","57,911","-9,507","-7.36263","-1,655","-2.85783","89.80657","873.67","136.9"
"2025000000","","2025年","35210","","光市","","49,798","21,049","21,439","-3,469","-6.96614","-390","-1.81911","90.95293","92.13","502.9"
"2025000000","","2025年","35211","","長門市","","32,519","13,263","14,135","-3,687","-11.33799","-872","-6.16908","85.82109","357.11","80.7"
"2025000000","","2025年","35212","","柳井市","","30,799","13,325","13,932","-2,266","-7.35738","-607","-4.35688","88.01397","140.03","203.8"
"2025000000","","2025年","35213","","美祢市","","23,247","8,919","9,405","-3,102","-13.34366","-486","-5.16746","88.25343","472.64","42.6"
"2025000000","","2025年","35215","","周南市","","137,540","61,731","63,289","-6,339","-4.60884","-1,558","-2.46172","95.16698","656.29","199.9"
"2025000000","","2025年","35216","","山陽小野田市","","60,326","25,656","26,106","-3,755","-6.22451","-450","-1.72374","90.91185","133.09","425.1"
"2025000000","","2025年","35305","","周防大島町","","14,798","6,434","7,198","-1,944","-13.13691","-764","-10.61406","87.18509","138.11","93.1"
"2025000000","","2025年","35321","","和木町","","6,034","2,306","2,476","-597","-9.89393","-170","-6.86591","95.15434","10.58","513.9"
"2025000000","","2025年","35341","","上関町","","2,342","1,063","1,251","-449","-19.17165","-188","-15.02798","92.18274","34.69","54.6"
"2025000000","","2025年","35343","","田布施町","","14,483","5,832","5,955","-1,088","-7.51226","-123","-2.06549","92.09809","50.42","265.7"
"2025000000","","2025年","35344","","平生町","","11,914","4,712","4,848","-1,123","-9.42589","-136","-2.80528","87.31123","34.54","312.4"
"2025000000","","2025年","35502","","阿武町","","3,055","1,261","1,365","-350","-11.45663","-104","-7.61905","83.26558","115.95","23.3"
"2025000000","","2025年","36000","","徳島県","","719,559","304,292","308,210","-44,070","-6.12458","-3,918","-1.27121","91.66234","4,146.96","162.9"
"2025000000","","2025年","36201","","徳島市","","252,391","117,368","119,509","-11,316","-4.48352","-2,141","-1.79150","90.67864","191.52","1,258.7"
"2025000000","","2025年","36202","","鳴門市","","54,622","22,389","22,472","-3,572","-6.53949","-83","-0.36935","90.39982","135.66","376.3"
"2025000000","","2025年","36203","","小松島市","","36,149","15,206","15,141","-2,156","-5.96420","65","0.42930","94.81346","45.37","749.2"
"2025000000","","2025年","36204","","阿南市","","69,470","27,316","27,439","-4,869","-7.00878","-123","-0.44827","94.85718","279.22","231.4"
"2025000000","","2025年","36205","","吉野川市","","38,772","15,233","15,488","-3,216","-8.29465","-255","-1.64644","88.96684","144.14","246.7"
"2025000000","","2025年","36206","","阿波市","","34,713","12,711","13,029","-3,152","-9.08017","-318","-2.44071","91.03565","191.11","165.1"
"2025000000","","2025年","36207","","美馬市","","28,055","10,863","11,244","-2,536","-9.03939","-381","-3.38847","92.59623","367.14","69.5"
"2025000000","","2025年","36208","","三好市","","23,605","9,524","10,325","-3,056","-12.94641","-801","-7.75787","92.10059","721.42","28.5"
"2025000000","","2025年","36301","","勝浦町","","4,837","1,721","1,847","-577","-11.92888","-126","-6.82187","89.58611","69.83","61.0"
"2025000000","","2025年","36302","","上勝町","","1,380","577","638","-187","-13.55072","-61","-9.56113","87.57862","109.63","10.9"
"2025000000","","2025年","36321","","佐那河内村","","2,058","771","771","-192","-9.32945","0","0.00000","93.76947","42.28","44.1"
"2025000000","","2025年","36341","","石井町","","24,833","9,875","9,624","-1,187","-4.77993","251","2.60806","89.82098","28.85","819.6"
"2025000000","","2025年","36342","","神山町","","4,647","1,992","2,021","-472","-10.15709","-29","-1.43493","91.95402","173.30","24.1"
"2025000000","","2025年","36368","","那賀町","","7,367","2,907","3,187","-1,095","-14.86358","-280","-8.78569","92.68817","694.98","9.0"
"2025000000","","2025年","36383","","牟岐町","","3,743","1,506","1,718","-601","-16.05664","-212","-12.33993","85.25943","56.62","55.5"
"2025000000","","2025年","36387","","美波町","","6,222","2,468","2,677","-793","-12.74510","-209","-7.80725","89.42777","140.74","38.6"
"2025000000","","2025年","36388","","海陽町","","8,358","3,699","4,018","-968","-11.58172","-319","-7.93927","89.34153","327.67","22.6"
"2025000000","","2025年","36401","","松茂町","","14,583","6,376","5,847","-490","-3.36008","529","9.04737","99.02556","14.34","982.8"
"2025000000","","2025年","36402","","北島町","","22,745","9,773","9,353","160","0.70345","420","4.49054","93.51977","8.74","2,620.7"
"2025000000","","2025年","36403","","藍住町","","35,246","14,460","13,973","-284","-0.80577","487","3.48529","92.07779","16.27","2,148.9"
"2025000000","","2025年","36404","","板野町","","13,042","5,149","5,054","-618","-4.73854","95","1.87970","92.62016","36.22","343.0"
"2025000000","","2025年","36405","","上板町","","11,384","4,207","4,246","-854","-7.50176","-39","-0.91851","91.66363","34.58","304.5"
"2025000000","","2025年","36468","","つるぎ町","","7,715","3,057","3,407","-1,143","-14.81529","-350","-10.27297","91.10206","194.84","33.7"
"2025000000","","2025年","36489","","東みよし町","","13,622","5,144","5,182","-896","-6.57760","-38","-0.73331","92.55561","122.48","103.9"
"2025000000","","2025年","37000","","香川県","","950,244","409,970","406,985","-42,519","-4.47453","2,985","0.73344","93.73562","1,876.83","483.6"
"2025000000","","2025年","37201","","高松市","","417,496","190,454","187,511","-10,288","-2.46422","2,943","1.56951","93.61262","375.54","1,084.3"
"2025000000","","2025年","37202","","丸亀市","","109,513","47,034","45,721","-2,712","-2.47642","1,313","2.87177","94.47712","111.83","955.0"
"2025000000","","2025年","37203","","坂出市","","50,624","21,453","21,272","-2,862","-5.65345","181","0.85088","92.97778","92.46","516.6"
"2025000000","","2025年","37204","","善通寺市","","31,631","13,163","13,145","-1,927","-6.09212","18","0.13693","99.73104","39.93","743.9"
"2025000000","","2025年","37205","","観音寺市","","57,438","23,568","22,947","-3,015","-5.24914","621","2.70624","92.57962","117.83","461.9"
"2025000000","","2025年","37206","","さぬき市","","47,003","18,724","19,445","-4,447","-9.46110","-721","-3.70789","91.88385","158.62","268.3"
"2025000000","","2025年","37207","","東かがわ市","","28,279","11,288","11,931","-2,933","-10.37165","-643","-5.38932","89.85768","152.86","165.8"
"2025000000","","2025年","37208","","三豊市","","61,857","22,515","23,083","-5,486","-8.86884","-568","-2.46069","91.92741","222.69","253.1"
"2025000000","","2025年","37322","","土庄町","","12,846","5,398","5,750","-1,424","-11.08516","-352","-6.12174","90.17649","74.24","153.9"
"2025000000","","2025年","37324","","小豆島町","","13,870","5,930","6,160","-1,331","-9.59625","-230","-3.73377","90.79428","95.69","131.0"
"2025000000","","2025年","37341","","三木町","","26,878","10,883","10,889","-1,088","-4.04792","-6","-0.05510","92.00417","75.78","340.3"
"2025000000","","2025年","37364","","直島町","","3,103","1,583","1,563","-171","-5.51080","20","1.27959","114.79853","14.21","206.3"
"2025000000","","2025年","37386","","宇多津町","","18,699","9,247","8,734","-116","-0.62035","513","5.87360","95.87857","8.10","2,294.2"
"2025000000","","2025年","37387","","綾川町","","22,693","8,842","8,858","-1,277","-5.62729","-16","-0.18063","94.49641","109.75","195.1"
"2025000000","","2025年","37403","","琴平町","","8,468","3,535","3,675","-837","-9.88427","-140","-3.80952","87.12604","8.47","900.9"
"2025000000","","2025年","37404","","多度津町","","22,445","9,957","9,770","-1,244","-5.54244","187","1.91402","106.43622","24.39","869.2"
"2025000000","","2025年","37406","","まんのう町","","17,401","6,396","6,531","-1,361","-7.82139","-135","-2.06706","93.29959","194.45","82.5"
"2025000000","","2025年","38000","","愛媛県","","1,334,841","593,707","601,402","-74,753","-5.60014","-7,695","-1.27951","90.70254","5,675.82","222.0"
"2025000000","","2025年","38201","","松山市","","511,192","242,764","241,234","-14,151","-2.76824","1,530","0.63424","88.81308","429.35","1,157.7"
"2025000000","","2025年","38202","","今治市","","151,672","67,847","68,328","-9,937","-6.55164","-481","-0.70396","91.06129","419.21","338.1"
"2025000000","","2025年","38203","","宇和島市","","70,809","29,556","31,452","-8,094","-11.43075","-1,896","-6.02823","88.73006","468.16","134.0"
"2025000000","","2025年","38204","","八幡浜市","","31,987","13,455","14,413","-3,514","-10.98571","-958","-6.64678","88.61288","132.64","214.7"
"2025000000","","2025年","38205","","新居浜市","","115,938","50,415","51,310","-7,298","-6.29474","-895","-1.74430","93.74398","234.47","463.3"
"2025000000","","2025年","38206","","西条市","","104,791","44,680","45,193","-6,126","-5.84592","-513","-1.13513","94.37549","510.01","193.5"
"2025000000","","2025年","38207","","大洲市","","40,575","16,797","17,375","-3,210","-7.91128","-578","-3.32662","93.40062","432.09","86.5"
"2025000000","","2025年","38210","","伊予市","","35,133","13,995","14,161","-1,673","-4.76190","-166","-1.17223","88.24191","194.43","172.1"
"2025000000","","2025年","38213","","四国中央市","","82,754","34,940","35,738","-5,603","-6.77067","-798","-2.23292","96.50799","421.24","183.2"
"2025000000","","2025年","38214","","西予市","","35,388","14,565","15,474","-3,837","-10.84266","-909","-5.87437","90.60593","514.33","61.3"
"2025000000","","2025年","38215","","東温市","","33,903","14,407","14,331","-1,122","-3.30944","76","0.53032","92.47842","211.30","155.1"
"2025000000","","2025年","38356","","上島町","","6,509","2,975","3,207","-701","-10.76970","-232","-7.23418","112.35832","30.38","191.2"
